,about_pages,age,complete,good,home,member_since,num_pos_list,num_refs_list,profile_len,sex
481,https://www.couchsurfing.com/people/mnstri,['32'],['100'],1.0,listed,['2013'],flag,['26'],1197,Male
482,https://www.couchsurfing.com/people/saanni,['23'],['70'],1.0,Imatra,['2013'],['2'],['3'],453,Female
483,https://www.couchsurfing.com/people/tanevich,['29'],['70'],1.0,Vyborg,['2009'],['2'],['2'],266,Female
484,https://www.couchsurfing.com/people/anna-kaisa,['36'],['70'],1.0,Helsinki,['2007'],['1'],['1'],2635,Female
485,https://www.couchsurfing.com/people/catpdias,['29'],['100'],1.0,Portugal,['2013'],flag,['19'],3878,Female
486,https://www.couchsurfing.com/people/akmr,['35'],['100'],1.0,Finland,['2008'],flag,['114'],4529,Male
487,https://www.couchsurfing.com/people/laura.lehtinen,['27'],['100'],1.0,listed,['2012'],flag,['3'],1796,Female
488,https://www.couchsurfing.com/people/thomasreichler,['46'],['100'],1.0,listed,['2010'],flag,['4'],777,Male
489,https://www.couchsurfing.com/people/johnhelsinki,['31'],['95'],1.0,listed,['2011'],flag,['10'],907,Male
490,https://www.couchsurfing.com/people/linh-tran-33,['19'],['50'],1.0,listed,['2015'],flag,['1'],277,Female
491,https://www.couchsurfing.com/people/elina12,['33'],['70'],1.0,Helsinki,['2010'],['1'],['1'],946,Female
492,https://www.couchsurfing.com/people/kauppiasfoppa,['27'],['70'],1.0,Helsinki,['2010'],['2'],['2'],270,Male
493,https://www.couchsurfing.com/people/ville_stenberg,['32'],['100'],1.0,listed,['2011'],flag,['30'],1342,Male
494,https://www.couchsurfing.com/people/erkkih,['31'],['65'],1.0,place),['2011'],['9'],['11'],2719,Male
495,https://www.couchsurfing.com/people/alexander.karpenko,['29'],['100'],1.0,listed,['2011'],flag,['4'],893,Male
496,https://www.couchsurfing.com/people/ramikurimo,['29'],['95'],1.0,listed,['2013'],flag,['6'],1187,Male
497,https://www.couchsurfing.com/people/kipajukka,['55'],['90'],1.0,listed,['2013'],flag,['22'],949,Other
498,https://www.couchsurfing.com/people/babsdidsbury,['56'],['70'],1.0,"Vancouver,Bc,Canada",['2009'],['1'],['1'],1176,Female
499,https://www.couchsurfing.com/people/diejanosch,['36'],['70'],1.0,Germany,['2009'],['1'],['2'],529,Female
500,https://www.couchsurfing.com/people/tuplavee,['32'],['50'],1.0,Helsinki,['2012'],flag,['1'],975,Male
501,https://www.couchsurfing.com/people/pati_,['27'],['100'],1.0,Helsinki,['2009'],flag,['13'],2321,Male
502,https://www.couchsurfing.com/people/lehan,['40'],['95'],1.0,listed,['2010'],flag,['26'],1693,Female
503,https://www.couchsurfing.com/people/eetuh,['37'],['100'],1.0,Finland,['2011'],flag,['5'],1727,Male
504,https://www.couchsurfing.com/people/dyingachild,['28'],['100'],1.0,Finland,['2012'],flag,['3'],2734,Female
505,https://www.couchsurfing.com/people/janiliukkonen,['30'],['100'],1.0,Finland,['2014'],flag,['12'],2602,Male
506,https://www.couchsurfing.com/people/rodina-who,['27'],['100'],1.0,listed,['2016'],flag,['18'],4944,Female
507,https://www.couchsurfing.com/people/helena_and_lauri,['33'],['85'],1.0,listed,['2010'],flag,['12'],1022,Other
508,https://www.couchsurfing.com/people/tina-solda,['44'],['100'],1.0,listed,['2015'],flag,['3'],655,Female
509,https://www.couchsurfing.com/people/anni-valkola,['29'],['100'],1.0,Finland,['2015'],flag,['5'],1503,Female
510,https://www.couchsurfing.com/people/cavallopazzo,['31'],['65'],1.0,Iowa,['2011'],['1'],['2'],2139,Male
511,https://www.couchsurfing.com/people/ville-veikkovaltonen,['28'],['100'],1.0,Finland,['2013'],flag,['13'],3538,Male
512,https://www.couchsurfing.com/users/2002999865,['42'],['100'],1.0,Finland,['2016'],flag,['2'],804,Female
513,https://www.couchsurfing.com/people/essiessiessi,['37'],['100'],1.0,Finland,['2015'],flag,['10'],1429,Female
514,https://www.couchsurfing.com/users/1741622,['25'],['100'],1.0,Finland,['2010'],flag,['6'],3360,Female
515,https://www.couchsurfing.com/people/katri.kinnunen,['27'],['100'],1.0,Finland,['2012'],['1'],['3'],1174,Female
516,https://www.couchsurfing.com/people/ansaaurora,['28'],['100'],1.0,Finland,['2013'],flag,['5'],1854,Female
517,https://www.couchsurfing.com/people/natnaelfeleke,['24'],['70'],1.0,Ethiopia,['2014'],flag,['1'],98,Male
518,https://www.couchsurfing.com/people/anna-liisavuokko,['33'],['65'],1.0,listed,['2013'],['1'],['1'],flag,Female
519,https://www.couchsurfing.com/people/lilythetiger,['29'],['65'],1.0,Helsinki,['2011'],['5'],['7'],917,Female
520,https://www.couchsurfing.com/people/sallakala,['27'],['65'],1.0,Jämsä,['2013'],['1'],['1'],1293,Female
521,https://www.couchsurfing.com/people/marikaholmstrom,['36'],['100'],1.0,Finland,['2012'],flag,['7'],2311,Female
522,https://www.couchsurfing.com/people/ilmar71,['45'],['100'],1.0,listed,['2011'],flag,['2'],475,Male
523,https://www.couchsurfing.com/people/annagretali,['27'],['65'],1.0,listed,['2011'],['4'],['6'],1333,Female
524,https://www.couchsurfing.com/users/1002046317,['30'],['65'],1.0,listed,['2013'],['1'],['1'],flag,Female
525,https://www.couchsurfing.com/people/elf1,['29'],['65'],1.0,PARIS,['2008'],['1'],['1'],286,Male
526,https://www.couchsurfing.com/people/saitech007,['38'],['100'],1.0,listed,['2009'],flag,['11'],809,Male
527,https://www.couchsurfing.com/people/satu.sipil1,['26'],['100'],1.0,Finland,['2012'],flag,['13'],1614,Female
528,https://www.couchsurfing.com/people/anttimatti,['36'],['100'],1.0,listed,['2006'],flag,['31'],1552,Male
529,https://www.couchsurfing.com/people/badang,['26'],['100'],1.0,Finland,['2014'],flag,['2'],1894,Female
530,https://www.couchsurfing.com/people/bob000,['31'],['100'],1.0,Finland,['2008'],flag,['31'],1774,Male
531,https://www.couchsurfing.com/people/elskeseyfarth,['33'],['100'],1.0,listed,['2014'],flag,['5'],1327,Female
532,https://www.couchsurfing.com/people/walterberggren,['20'],['100'],1.0,Sweden,['2014'],flag,['7'],1311,Male
533,https://www.couchsurfing.com/people/elina.pajunen,['24'],['40'],1.0,listed,['2012'],flag,['2'],817,Female
534,https://www.couchsurfing.com/people/j-salonen,['35'],['100'],1.0,listed,['2014'],flag,['2'],444,Male
535,https://www.couchsurfing.com/people/pete0pete0land,['38'],['95'],1.0,almost,['2007'],flag,['25'],4822,Male
536,https://www.couchsurfing.com/users/2001008077,['26'],['90'],1.0,Finland,['2015'],flag,['6'],473,Male
537,https://www.couchsurfing.com/people/marika-lohi,['56'],['85'],1.0,Helsinki,['2013'],flag,['14'],672,Female
538,https://www.couchsurfing.com/people/mupuf,['28'],['100'],1.0,listed,['2012'],flag,['5'],4397,Male
539,https://www.couchsurfing.com/people/hannaraatikainen,['26'],['100'],1.0,Finland,['2014'],flag,['12'],2802,Female
540,https://www.couchsurfing.com/users/2000962279,['33'],['100'],1.0,Finland,['2015'],flag,['9'],3048,Female
541,https://www.couchsurfing.com/people/elinaniemela,['31'],['65'],1.0,Helsinki,['2013'],['2'],['2'],1764,Female
542,https://www.couchsurfing.com/people/henrikv,['27'],['100'],1.0,listed,['2009'],flag,['25'],1988,Male
543,https://www.couchsurfing.com/people/karamo,['30'],['65'],1.0,Helsinki,['2011'],['2'],['2'],689,Male
544,https://www.couchsurfing.com/people/phunkk,['31'],['65'],1.0,Finland,['2010'],['2'],['2'],188,Male
545,https://www.couchsurfing.com/people/jenni.salmi,['28'],['65'],1.0,Finland,['2012'],['2'],['2'],947,Female
546,https://www.couchsurfing.com/people/aripekkajokinen,['28'],['85'],1.0,listed,['2012'],flag,['1'],1741,Male
547,https://www.couchsurfing.com/people/tytti.lahti,['29'],['100'],1.0,listed,['2012'],flag,['3'],1256,Female
548,https://www.couchsurfing.com/people/mariamurr,['34'],['100'],1.0,Forest,['2009'],flag,['29'],1116,Female
549,https://www.couchsurfing.com/people/krig,['26'],['65'],1.0,Helsinki,['2011'],['2'],['2'],4250,Male
550,https://www.couchsurfing.com/people/jugito,['30'],['65'],1.0,listed,['2009'],['2'],['2'],108,Male
551,https://www.couchsurfing.com/people/esssi,['28'],['100'],1.0,listed,['2009'],flag,['7'],3971,Female
552,https://www.couchsurfing.com/people/karinjohnson,['24'],['90'],1.0,listed,['2013'],flag,['2'],1022,Female
553,https://www.couchsurfing.com/people/regisfrias,['37'],['100'],1.0,listed,['2010'],flag,['25'],1754,Male
554,https://www.couchsurfing.com/users/1005075955,['28'],['90'],1.0,listed,['2014'],flag,['4'],1224,Female
555,https://www.couchsurfing.com/people/jaanazzz,['42'],['85'],1.0,listed,['2012'],flag,['11'],1138,Female
556,https://www.couchsurfing.com/people/saija.kuronen,['33'],['90'],1.0,listed,['2012'],flag,['3'],1076,Female
557,https://www.couchsurfing.com/people/visa-siekkinen,['26'],['95'],1.0,listed,['2016'],flag,['6'],783,Male
558,https://www.couchsurfing.com/people/sunny.lee.7,['24'],['100'],1.0,listed,['2014'],flag,['2'],393,Female
559,https://www.couchsurfing.com/people/jamppu,['25'],['100'],1.0,Finland,['2011'],flag,['32'],4354,Male
560,https://www.couchsurfing.com/people/ladada23,['30'],['95'],1.0,listed,['2010'],flag,['25'],4214,Female
561,https://www.couchsurfing.com/people/diegobarros,['32'],['100'],1.0,listed,['2007'],flag,['8'],2024,Male
562,https://www.couchsurfing.com/people/jo_tee,['31'],['100'],1.0,listed,['2011'],flag,['14'],1215,Female
563,https://www.couchsurfing.com/users/1488757,['33'],['100'],1.0,Kouvola,['2009'],flag,['8'],1502,Female
564,https://www.couchsurfing.com/people/jlehtira,['35'],['100'],1.0,Helsinki!,['2008'],flag,['9'],1829,Male
565,https://www.couchsurfing.com/people/toni.stenstrom,['23'],['80'],1.0,listed,['2012'],flag,['7'],1144,Male
566,https://www.couchsurfing.com/users/2003225747,['29'],['95'],1.0,listed,['2016'],flag,['4'],1621,Female
567,https://www.couchsurfing.com/people/jansvk,['27'],['90'],1.0,listed,['2013'],flag,['6'],359,Male
568,https://www.couchsurfing.com/people/perttu-lauri,['23'],['65'],1.0,listed,['2016'],flag,['1'],134,Male
569,https://www.couchsurfing.com/people/meeritg,['102'],['95'],1.0,Finland,['2011'],flag,['22'],2379,Female
570,https://www.couchsurfing.com/people/hannawaris,['33'],['30'],1.0,listed,['2014'],flag,['1'],21,Female
571,https://www.couchsurfing.com/people/tea-siren-1,['20'],['100'],1.0,listed,['2015'],flag,['3'],1904,Female
572,https://www.couchsurfing.com/people/andrevicentini,['30'],['100'],1.0,listed,['2010'],flag,['9'],1793,Male
573,https://www.couchsurfing.com/people/jamalmuhammad,['33'],['95'],1.0,Bangladesh,['2014'],flag,['4'],2609,Male
574,https://www.couchsurfing.com/people/omar-salih,['30'],['95'],1.0,Iraq,['2016'],flag,['8'],863,Male
575,https://www.couchsurfing.com/people/wolfwilliam,['26'],['90'],1.0,Finland,['2012'],flag,['34'],1763,Male
576,https://www.couchsurfing.com/people/salsera63,['53'],['95'],1.0,Helsinki,['2010'],flag,['10'],1091,Female
577,https://www.couchsurfing.com/people/kristak,['29'],['100'],1.0,listed,['2011'],flag,['6'],1296,Female
578,https://www.couchsurfing.com/people/diegoandresnieto,['30'],['100'],1.0,listed,['2009'],flag,['8'],1612,Male
579,https://www.couchsurfing.com/people/emmaniskanen,['23'],['60'],1.0,listed,['2013'],['2'],['2'],1371,Female
580,https://www.couchsurfing.com/people/heinzma,['29'],['45'],1.0,Helsinki,['2011'],['1'],['1'],385,Male
581,https://www.couchsurfing.com/people/eimmakin,['37'],['55'],1.0,Finland,['2011'],['3'],['7'],2379,Female
582,https://www.couchsurfing.com/people/josefiiaoksanen,['26'],['95'],1.0,listed,['2014'],flag,['13'],1068,Female
583,https://www.couchsurfing.com/people/janitat,['25'],['100'],1.0,Finland,['2011'],flag,['9'],4453,Female
584,https://www.couchsurfing.com/people/procy0n,['29'],['90'],1.0,Finland,['2007'],flag,['39'],2406,Male
585,https://www.couchsurfing.com/users/1285757,['32'],['90'],1.0,listed,['2009'],flag,['21'],1090,Male
586,https://www.couchsurfing.com/people/joakimturunen,['49'],['100'],1.0,listed,['2014'],flag,['6'],588,Male
587,https://www.couchsurfing.com/people/eevukka,['35'],['100'],1.0,Finland,['2007'],flag,['11'],1320,Female
588,https://www.couchsurfing.com/people/tii-na,['29'],['100'],1.0,listed,['2009'],flag,['9'],1541,Female
589,https://www.couchsurfing.com/people/katariina.markkula,['29'],['100'],1.0,Finland,['2012'],flag,['8'],2010,Female
590,https://www.couchsurfing.com/people/karoliina-posio,['26'],['80'],1.0,listed,['2016'],flag,['2'],411,Female
591,https://www.couchsurfing.com/people/teema,['37'],['100'],1.0,yet...,['2006'],flag,['42'],1089,Male
592,https://www.couchsurfing.com/people/bbwolf,['36'],['100'],1.0,Helsinki,['2006'],flag,['62'],1954,Male
593,https://www.couchsurfing.com/people/anees-ullah,['28'],['95'],1.0,Bahrain,['2016'],flag,['2'],617,Male
594,https://www.couchsurfing.com/people/erikakuittinen,['23'],['100'],1.0,listed,['2014'],flag,['3'],2178,Female
595,https://www.couchsurfing.com/people/judekokkonen,['32'],['95'],1.0,Finland,['2013'],flag,['3'],863,Male
596,https://www.couchsurfing.com/people/eeva-maijakakko,['22'],['95'],1.0,listed,['2013'],flag,['12'],1988,Female
597,https://www.couchsurfing.com/people/lforss,['34'],['55'],1.0,Jakobstad,['2008'],['1'],['1'],28,Male
598,https://www.couchsurfing.com/people/4167541,['33'],['85'],1.0,listed,['2010'],flag,['6'],313,Male
599,https://www.couchsurfing.com/people/tiiaelisa,['29'],['100'],1.0,Finland,['2009'],flag,['29'],3488,Female
600,https://www.couchsurfing.com/people/tiiaelisa,['29'],['100'],1.0,Finland,['2009'],flag,['29'],3488,Female
601,https://www.couchsurfing.com/users/2000685739,['27'],['95'],1.0,listed,['2015'],flag,['8'],1412,Female
602,https://www.couchsurfing.com/people/noumanahmed,['27'],['100'],1.0,Pakistan,['2014'],flag,['2'],418,Male
603,https://www.couchsurfing.com/people/iina.pohjolainen,['28'],['55'],1.0,Helsinki,['2012'],['2'],['2'],665,Other
604,https://www.couchsurfing.com/people/saszawojowniczka,['28'],['100'],1.0,listed,['2007'],flag,['34'],581,Female
605,https://www.couchsurfing.com/people/reettahallikainen,['21'],['100'],1.0,Finland,['2014'],flag,['4'],1376,Female
606,https://www.couchsurfing.com/people/marysianowacka,['31'],['100'],1.0,Edinburgh,['2014'],flag,['11'],1915,Female
607,https://www.couchsurfing.com/people/evaphio,['36'],['100'],1.0,Sevastol,['2009'],flag,['11'],2544,Female
608,https://www.couchsurfing.com/people/mari_love,['35'],['90'],1.0,listed,['2012'],flag,['5'],1719,Female
609,https://www.couchsurfing.com/people/zak01,['28'],['55'],1.0,listed,['2012'],['1'],['2'],1610,Male
610,https://www.couchsurfing.com/people/gow-garry,['31'],['100'],1.0,listed,['2013'],flag,['15'],4083,Male
611,https://www.couchsurfing.com/people/felixthehat,['25'],['55'],1.0,Helsinki,['2011'],['3'],['6'],791,Male
612,https://www.couchsurfing.com/people/klaaranieminen,['28'],['65'],1.0,Helsinki,['2014'],flag,['4'],1873,Female
613,https://www.couchsurfing.com/users/1120365,['34'],['95'],1.0,(Italy),['2009'],flag,['7'],263,Male
614,https://www.couchsurfing.com/people/pinjat,['25'],['60'],1.0,listed,['2015'],flag,['1'],1638,Female
615,https://www.couchsurfing.com/people/sahar-shafighi,['32'],['45'],1.0,listed,['2015'],flag,['1'],1,Female
616,https://www.couchsurfing.com/people/nomadhelsinki,['33'],['50'],1.0,Finland.,['2011'],['6'],['6'],1299,Male
617,https://www.couchsurfing.com/people/stiinasinervo,['24'],['95'],1.0,Finland,['2014'],flag,['3'],2478,Female
618,https://www.couchsurfing.com/people/joni-kaulanen,['27'],['95'],1.0,Finland,['2015'],flag,['2'],715,Male
619,https://www.couchsurfing.com/people/gagita,['24'],['80'],1.0,Finland,['2010'],flag,['5'],470,Female
620,https://www.couchsurfing.com/people/raymanzrek,['23'],['100'],1.0,Finland,['2011'],flag,['11'],1562,Male
621,https://www.couchsurfing.com/people/kyyhky,['21'],['100'],1.0,Finland,['2011'],flag,['25'],1659,Female
622,https://www.couchsurfing.com/people/serpent,['27'],['100'],1.0,listed,['2008'],flag,['14'],1381,Female
623,https://www.couchsurfing.com/users/1001272438,['30'],['55'],1.0,Järvenpää,['2013'],['2'],['3'],1452,Male
624,https://www.couchsurfing.com/people/vonkemp,['35'],['55'],1.0,Finland,['2011'],['1'],['2'],259,Male
625,https://www.couchsurfing.com/people/funkybahia,['35'],['100'],1.0,listed,['2011'],flag,['5'],1490,Female
626,https://www.couchsurfing.com/people/aino-haavisto,['22'],['95'],1.0,Helsinki,['2013'],flag,['23'],2199,Female
627,https://www.couchsurfing.com/people/tememon,['35'],['55'],1.0,Helsinki,['2009'],['2'],['2'],flag,Male
628,https://www.couchsurfing.com/people/veera1,['26'],['100'],1.0,Finland,['2009'],flag,['7'],1884,Female
629,https://www.couchsurfing.com/people/idealias,['42'],['100'],1.0,listed,['2006'],flag,['87'],2748,Male
630,https://www.couchsurfing.com/people/calimarno,['32'],['100'],1.0,Switzerland,['2011'],flag,['25'],1650,Male
631,https://www.couchsurfing.com/people/rikueskelinen,['38'],['100'],1.0,Finland,['2011'],flag,['16'],4095,Male
632,https://www.couchsurfing.com/people/aino-rantanen,['25'],['85'],1.0,Finland,['2016'],flag,['5'],770,Female
633,https://www.couchsurfing.com/people/helsinki21,['29'],['100'],1.0,Helsinki,['2009'],flag,['41'],4679,Female
634,https://www.couchsurfing.com/people/viljab,['31'],['100'],1.0,Finland,['2011'],flag,['26'],2633,Female
635,https://www.couchsurfing.com/people/ilpo_p,['32'],['100'],1.0,Jyväskylä,['2008'],flag,['25'],2506,Male
636,https://www.couchsurfing.com/people/viljab,['31'],['100'],1.0,Finland,['2011'],flag,['26'],2633,Female
637,https://www.couchsurfing.com/people/ilpo_p,['32'],['100'],1.0,Jyväskylä,['2008'],flag,['25'],2506,Male
638,https://www.couchsurfing.com/people/julian-wehnert,['30'],['100'],1.0,Finland,['2012'],flag,['2'],866,Male
639,https://www.couchsurfing.com/people/johanna.miettinen,['24'],['100'],1.0,listed,['2012'],flag,['29'],1390,Female
640,https://www.couchsurfing.com/people/1753,['38'],['100'],1.0,Finland,['2012'],flag,['8'],4043,Male
641,https://www.couchsurfing.com/people/hobbo,['31'],['100'],1.0,Australia,['2009'],flag,['7'],1297,Male
642,https://www.couchsurfing.com/people/juliediagne,['34'],['100'],1.0,Russia,['2010'],flag,['13'],1553,Female
643,https://www.couchsurfing.com/people/laurasofia123,['24'],['40'],1.0,Finland,['2012'],flag,['5'],2038,Female
644,https://www.couchsurfing.com/people/nordberg.niina,['35'],['50'],1.0,Helsinki,['2012'],['1'],['1'],410,Female
645,https://www.couchsurfing.com/people/nvainio,['37'],['100'],1.0,Finland,['2010'],flag,['6'],1632,Male
646,https://www.couchsurfing.com/people/rane_ramo,['50'],['50'],1.0,Finland,['2012'],['3'],['3'],974,Male
647,https://www.couchsurfing.com/people/san-na,['29'],['100'],1.0,Finland,['2010'],flag,['28'],3415,Female
648,https://www.couchsurfing.com/people/max-dochnal,['28'],['100'],1.0,Finland,['2015'],flag,['1'],2254,Male
649,https://www.couchsurfing.com/people/juhojokinen,['36'],['100'],1.0,listed,['2011'],flag,['2'],1225,Male
650,https://www.couchsurfing.com/people/ankina,['23'],['100'],1.0,Finland,['2011'],flag,['8'],1950,Other
651,https://www.couchsurfing.com/people/calderone,['30'],['50'],1.0,listed,['2007'],['1'],['1'],130,Male
652,https://www.couchsurfing.com/people/sabtec,['26'],['100'],1.0,Finland,['2011'],flag,['5'],1430,Female
653,https://www.couchsurfing.com/people/kateriina88,['28'],['100'],1.0,Finland,['2010'],flag,['20'],1753,Female
654,https://www.couchsurfing.com/people/rrista,['26'],['100'],1.0,listed,['2010'],flag,['17'],4114,Female
655,https://www.couchsurfing.com/people/lauramuncca,['27'],['100'],1.0,listed,['2014'],flag,['5'],873,Female
656,https://www.couchsurfing.com/people/sanna290,['44'],['100'],1.0,Finland,['2006'],flag,['27'],1607,Female
657,https://www.couchsurfing.com/people/piiasuvi,['37'],['90'],1.0,Finland,['2011'],flag,['10'],1459,Female
658,https://www.couchsurfing.com/people/robotoy,['25'],['100'],1.0,Turku,['2011'],flag,['9'],1833,Female
659,https://www.couchsurfing.com/people/tommikervinen,['25'],['95'],1.0,Finland,['2014'],flag,['2'],718,Male
660,https://www.couchsurfing.com/people/camillapauliina,['41'],['100'],1.0,Finland,['2011'],flag,['6'],3075,Female
661,https://www.couchsurfing.com/people/helkku,['27'],['75'],1.0,listed,['2012'],flag,['2'],409,Female
662,https://www.couchsurfing.com/people/mastahm,['33'],['100'],1.0,Finland,['2007'],flag,['23'],2136,Male
663,https://www.couchsurfing.com/people/minjamertanen,['35'],['100'],1.0,Finland,['2014'],flag,['5'],772,Female
664,https://www.couchsurfing.com/people/niniti,['23'],['85'],1.0,listed,['2011'],flag,['14'],2552,Other
665,https://www.couchsurfing.com/people/piiaylitalo,['27'],['55'],1.0,Oulu,['2013'],flag,['3'],2350,Female
666,https://www.couchsurfing.com/people/varpu_hara,['30'],['95'],1.0,listed,['2011'],flag,['15'],6181,Female
667,https://www.couchsurfing.com/people/polttuska,['27'],['95'],1.0,Finland,['2011'],flag,['14'],1604,Female
668,https://www.couchsurfing.com/people/riikkari,['26'],['100'],1.0,Finland,['2013'],flag,['9'],1628,Female
669,https://www.couchsurfing.com/people/fimmu,['33'],['100'],1.0,Helsinki,['2006'],flag,['22'],1871,Male
670,https://www.couchsurfing.com/users/1013599,['38'],['100'],1.0,Finland,['2009'],flag,['18'],3202,Female
671,https://www.couchsurfing.com/people/sandwitch,['35'],['85'],1.0,Izmir,['2007'],flag,['26'],802,Female
672,https://www.couchsurfing.com/people/teroheineken,['40'],['100'],1.0,Finland,['2014'],flag,['9'],1178,Male
673,https://www.couchsurfing.com/people/pinja.lahti,['23'],['65'],1.0,Finland,['2012'],flag,['22'],2645,Female
674,https://www.couchsurfing.com/people/taikailola,['42'],['55'],1.0,Lapland,['2013'],flag,['7'],1815,Female
675,https://www.couchsurfing.com/people/annahaggren,['31'],['95'],1.0,listed,['2013'],flag,['3'],806,Female
676,https://www.couchsurfing.com/people/dani-niskanen,['22'],['35'],1.0,listed,['2016'],flag,['1'],flag,Male
677,https://www.couchsurfing.com/people/exestenciya,['30'],['85'],1.0,city,['2010'],flag,['9'],181,Female
678,https://www.couchsurfing.com/people/wwwtina,['75'],['100'],1.0,Espoo/Helsinki,['2010'],flag,['7'],1322,Female
679,https://www.couchsurfing.com/people/jajuko,['33'],['100'],1.0,Finland,['2008'],flag,['20'],2014,Male
680,https://www.couchsurfing.com/people/cicus,['33'],['70'],1.0,listed,['2009'],flag,['1'],827,Other
681,https://www.couchsurfing.com/users/1004791471,['58'],['100'],1.0,Finland,['2014'],flag,['2'],643,Female
682,https://www.couchsurfing.com/people/tulisielu,['31'],['100'],1.0,Finland,['2009'],flag,['11'],2255,Female
683,https://www.couchsurfing.com/people/jussi_annika,['29'],['50'],1.0,listed,['2011'],['1'],['1'],481,Other
684,https://www.couchsurfing.com/people/mizzlaira,['23'],['50'],1.0,Helsinki,['2012'],['1'],['1'],1716,Female
685,https://www.couchsurfing.com/people/andrea-eriksson,['27'],['55'],1.0,listed,['2016'],flag,['1'],2503,Female
686,https://www.couchsurfing.com/people/rinski,['35'],['50'],1.0,listed,['2012'],['1'],['2'],597,Female
687,https://www.couchsurfing.com/people/kukka-miikkulainen,['41'],['100'],1.0,Finland,['2015'],flag,['10'],2079,Female
688,https://www.couchsurfing.com/people/kasumi88,['28'],['100'],1.0,Finland,['2009'],flag,['11'],1360,Female
689,https://www.couchsurfing.com/people/tiina_,['34'],['100'],1.0,listed,['2008'],flag,['66'],2408,Female
690,https://www.couchsurfing.com/people/mrjoni,['39'],['100'],1.0,Turku.,['2009'],flag,['15'],2040,Male
691,https://www.couchsurfing.com/people/tuiku,['26'],['95'],1.0,Finland,['2010'],flag,['13'],927,Female
692,https://www.couchsurfing.com/people/matihc,['32'],['100'],1.0,listed,['2008'],flag,['11'],2408,Male
693,https://www.couchsurfing.com/people/quan.le,['22'],['80'],1.0,listed,['2014'],flag,['3'],111,Male
694,https://www.couchsurfing.com/people/thomasisomaki,['36'],['100'],1.0,Finland,['2010'],flag,['7'],990,Male
695,https://www.couchsurfing.com/people/pulma,['39'],['95'],1.0,Kajaani,['2009'],flag,['69'],1533,Female
696,https://www.couchsurfing.com/people/aleqsi,['33'],['100'],1.0,city:)),['2005'],flag,['19'],1328,Male
697,https://www.couchsurfing.com/people/ankka,['31'],['100'],1.0,Luxembourg,['2008'],flag,['7'],1840,Other
698,https://www.couchsurfing.com/people/hartsa,['30'],['100'],1.0,Mikkeli,['2009'],flag,['8'],2557,Male
699,https://www.couchsurfing.com/people/sunsetyueyue,['27'],['100'],1.0,",China",['2011'],flag,['5'],3213,Male
700,https://www.couchsurfing.com/people/niutj,['29'],['100'],1.0,(Finland),['2009'],flag,['33'],2103,Male
701,https://www.couchsurfing.com/people/meri-helenemikkola,['26'],['100'],1.0,Finland,['2013'],flag,['6'],2210,Female
702,https://www.couchsurfing.com/people/emmi-hallamaa,['28'],['100'],1.0,Finland,['2015'],flag,['8'],2020,Female
703,https://www.couchsurfing.com/people/scarlett.do,['114'],['100'],1.0,Vietnam,['2012'],flag,['3'],2165,Female
704,https://www.couchsurfing.com/people/filleone,['37'],['95'],1.0,Helsinki,['2006'],['1'],['2'],1422,Male
705,https://www.couchsurfing.com/people/kindahaterz,['26'],['100'],1.0,listed,['2014'],flag,['16'],508,Other
706,https://www.couchsurfing.com/people/jouniranta,['34'],['100'],1.0,Finland,['2013'],flag,['8'],2423,Male
707,https://www.couchsurfing.com/people/lukas1,['34'],['85'],1.0,Jyväskylä,['2007'],flag,['9'],843,Male
708,https://www.couchsurfing.com/people/motacilla,['26'],['100'],1.0,Finland,['2013'],flag,['3'],1127,Female
709,https://www.couchsurfing.com/people/diegonv,['29'],['100'],1.0,(Spain),['2010'],flag,['6'],880,Male
710,https://www.couchsurfing.com/people/mikomaito,['25'],['100'],1.0,listed,['2013'],flag,['15'],2425,Female
711,https://www.couchsurfing.com/people/annapara,['34'],['95'],1.0,Helsinki,['2012'],flag,['7'],1966,Female
712,https://www.couchsurfing.com/people/emma-sofie.kukkonen,['26'],['80'],1.0,listed,['2011'],flag,['5'],312,Female
713,https://www.couchsurfing.com/people/saara.silvennoinen1,['26'],['100'],1.0,Espoo,['2012'],flag,['6'],3032,Female
714,https://www.couchsurfing.com/people/leo.myllri,['26'],['100'],1.0,Lohja,['2012'],flag,['3'],1270,Male
715,https://www.couchsurfing.com/people/chaunguyen1985,['31'],['100'],1.0,listed,['2012'],flag,['8'],1821,Female
716,https://www.couchsurfing.com/people/aarnovilla,['35'],['100'],1.0,Finland,['2014'],flag,['5'],3843,Male
717,https://www.couchsurfing.com/people/natashabasseyn,['24'],['45'],1.0,listed,['2013'],['1'],['1'],397,Female
718,https://www.couchsurfing.com/people/heidigutekunst,['41'],['100'],1.0,Helsinki,['2012'],flag,['20'],2254,Female
719,https://www.couchsurfing.com/people/anjumura,['31'],['100'],1.0,Jyväskylä,['2010'],flag,['10'],2406,Male
720,https://www.couchsurfing.com/people/hildaforss,['29'],['95'],1.0,Finland,['2013'],flag,['12'],1574,Female
721,https://www.couchsurfing.com/people/karris,['35'],['100'],1.0,Helsinki,['2009'],flag,['10'],1533,Male
722,https://www.couchsurfing.com/people/riikkahelsinki,['39'],['45'],1.0,Turku,['2011'],['1'],['1'],1549,Female
723,https://www.couchsurfing.com/people/petias,['31'],['100'],1.0,Punkaharju,['2008'],flag,['4'],817,Male
